,text,pred
582,RT @FKadrun: Keimanan... MashaAllah kebal dari covid :wudhu... Yaa Wudhu. https://t.co/pQzROtGjtx,1
583,"RT @handjobservice: Kalo ga percaya covid protokolnya cukup 1M, MODAR",-1
584,"covid gila, udah bikin positif. stay safe ya semua jgn keluar kl ga penting bgt, makan yg banyak dan jgn lupa minum… https://t.co/wnVurVj8F4",1
585,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
586,@kidracha Emang agak aneh mereka tuh...nyari mati. Duduk dipelataran rumah orang yang lagi kena covid😭trus ditegur malah lebih galak,1
587,"RT @azmanrocks: Alhamdulillah. Sejak pengharaman penjualan lampu elektrik, kes COVID-19 seluruh negara turun medadak.",1
588,"RT @vctrkmng: “Di sini kami merasa diterima masyarakat, beda dengan reaksi masyarakat di kota-kota lain..” ujar Covid Delta. https://t.co/s…",1
589,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
590,@Jimmy_Lisong510 @DonjuanX8 @BEMUI_Official @univ_indonesia @Aryprasetyo85 @Speedtrap_ @T4ntryS1 @Aussie_Indo… https://t.co/l2GJ7EvoeP,1
591,"Adakah kita nak kena pasrah dgn berkata “biasalah covid, seluruh dunia mcmni” ataupun sebenarnya perkara ni jadi ke… https://t.co/P5WBuuZS0I",1
592,Pemerintah Proses Pembayaran Tunggakan Hotel untuk Isolasi Pasien Covid-19 https://t.co/qINGwSX8ok,1
593,"Jl.Rawa Sawah Raya lingkungan Rw.08 dan Rw.02 Kel.Kampung Rawa, Kec.Johar Baru Jakarta Pusat, Penerapan PPKM Skala… https://t.co/igWH1BfDhH",0
594,"Ketua Umum Asaki, Edy Suyanto mengemukakan, usulan penyesuaian tarif listrik jelas akan membebani kinerja dan mengu… https://t.co/zPbrGNXyyD",0
595,"@ijotoska Nomer 2 sekarang nomer 3, setelah tau makin banyak kasus covid pada anak. Serem takut anakku ikutan kena.",1
596,"Bukannya bikin followersnya aware supaya gausah keluar2 ga penting, malah jadi bikin org mikir “dia aja sering perg… https://t.co/TE5XzpcKbx",-1
597,"RT @dr_tompi: Berita antrian RS krn covid makin menggila. Hati2 semuaaa . Berusaha utk tdk sakit, semampunya...",0
598,Pemerintah Proses Pembayaran Tunggakan Hotel untuk Isolasi Pasien Covid-19 https://t.co/NC9Efz6BJS,1
599,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
600,"@logic_editor Matahari mengitari bumi jg dulunya sains yg dianggap benar.
Virus covid berasal dr kelelawar jg diang… https://t.co/ZWMqzpnRGL",1
601,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
602,"RT @tonobuwono: @kurawa Percaya atau tidak tentang Covid itu hak masing-masing,tapi mematuhi protokol kesehatan yang dianjurkan pemerintah…",1
603,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
604,"Hallo Kawan JM

Patuhi protokol kesehatan untuk memutus penyebaran Covid-19, buat Kawan JM yang beraktivitas dimana… https://t.co/2FLpAywN7s",1
605,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
606,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
607,Laperr tetangga kapan pulangg ini lagi covid please 😭😭😭😭😭 Aku masa di kamar terus.,0
608,@cak_sugenk @yusufgunawan 2 hari yg lalu jg ada temen meninggal karena covid.,1
609,Futago abis covid selesai yo bisa yo,1
610,"RT @azmanrocks: Alhamdulillah. Sejak pengharaman penjualan lampu elektrik, kes COVID-19 seluruh negara turun medadak.",1
611,RT @bitxt: oleh2 khas jakarta: covid,-1
612,"RT @renamingy: @skrtswtcc @9KDY6 @woomixsy_ @Kejeffreyan Kemaren nemu ini sih.
Mungkin meskipun udah kena sendiri, mereka tipe yang ini...…",0
613,@deean_viddry bocah positif covid ngajakin salaman lansia dirumahnya,-1
614,"RT @AchuNadia: Minta jauhlah Malaysia catat jumlah kumulatif COVID-19 kepada 1 juta kes. 

Sekarang je pun dah 734,048 kes. 

Siapa sangka…",1
615,"Banjir air mata tengok video Kak Ngah cerita pasal Kak Long, Abang Baza dengan Mie positif Covid. Haritu aku ada wa… https://t.co/K87zjdPKGb",-1
616,@willhuntin9 @AbdaRizka Yang ada malah nuduh RS dan nakesnya kalo ada kerabat keluarganya yg meninggal karena Covid… https://t.co/7ZV8hXkbr5,1
617,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
618,RT @FadzilahMamat: Macamana kerajaan PN handle Covid : https://t.co/b4oHV3sJ2O,-1
619,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
620,tadi ngelamun mikirin covid! “bisa2nya ni virus menguasai bumi”,1
621,"RT @AchuNadia: Minta jauhlah Malaysia catat jumlah kumulatif COVID-19 kepada 1 juta kes. 

Sekarang je pun dah 734,048 kes. 

Siapa sangka…",1
622,@501Awani @IsmailSabri60 saya rasa rakan menteri anda @Mustapa_Mohamed kurang jelas dengan SOP anda sepanjang covid… https://t.co/Mgdy82IqsL,1
623,"RT @habibthink: Apakah kamu sudah dapat vaksin covid-19?

Bagi yang udah ikutan jawab, boleh banget polling ini diretweet.

Thanks a lot 🙏",1
624,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
625,semua orang stress sebab covid 😭,-1
626,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
627,"RT @sideofdorothy: Yuk kalau positif COVID-19 jangan langsung panik ya!

PEDOMAN ISOLASI MANDIRI PASIEN POSITIF COVID-19 DI RUMAH.

- sebua…",1
628,@ShillRonin Aku minta didoakan sembuh dr Covid aja bang pejuang pedang ( Ronin  ),-1
629,"RT @DiantyYasmin3: Bupati Lebak Iti Jayabaya Positif COVID-19, Punya Penyakit Kelainan Darah Thalassemia
Ini Bupati yg mau kirim santet itu…",1
630,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
631,"RT @akibaryou: IGD RS di Jogja, dari kota sampe kabupaten, pada tutup. IGD lho ini, bukan cuma bangsal COVID.

Ini serius masih ga di-lockd…",0
632,RT @PutraWadapi: Seluruh dunia sibuk dgn ancaman Covid-19 tapi hanya di Indonesia yg rakyat dituduh  melanggar prokes dipenjara 4 tahun dgn…,1
633,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
634,"RT @Hilmi28: Assalamu'alaikum Pak @erickthohir, mohon dievaluasi semua jajaran komisaris BUMN yg nirakhlaq. Jgn sampai keprihatinan masyara…",1
635,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
636,"Keluarga gue di endorse Covid, tapi belum ada yang minta norek gue ini 🤔",-1
637,"Mau pulaaaaaaang🥺

Pulang ke Bhexman ye, soalnya rumah Deppen lagi pada Covid semua. Dan masih pada bergejala:’

Ha… https://t.co/x04ImS9go1",0
638,"RT @malangvoice: Sekilas PSC 119 Tangani Pasien Covid-19,  Gotong Oksigen Masuk Kampung Hingga Siapkan Call Center - https://t.co/yNYaisEls…",1
639,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
640,ku cuma mau share yg gua alamin selama covid percaya ga percaya terserah kalian aja yg jelas gua rasaiin badan ga b… https://t.co/1DgJ9IDte4,1
641,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
642,"RT @infotwitwor_: Sama covid ga percaya, giliran dibilang "" iya janji aku bakal tanggung jawab"" percaya.",-1
643,"RT @kurawa: List masalah SOS covid19 dari DM yg masuk saat ini :

1. Gak bisa masuk RS krn penuh
2. Tempat Isom gak jelas
3. Nakes kelelaha…",0
644,"RT @sudjiwotedjo: Setelah kurenung2, ketimbang energiku habis untuk mencari kambing hitam atas meningkatnya kasus Covid-19 ini apa mudik Le…",1
645,"Maaf... Ini rekor yg sungguh TIDAK membanggakan
https://t.co/JQkXy9EnUm",-1
646,"Teknik Proning bagi pasien Covid... Mudah dipraktekkan... 

InsyaAllah efektif mengeluarkan dahak dan cairan yang m… https://t.co/7pgG3QYcEY",1
647,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
648,"#TVRINews Pemkab Bogor Siapkan 10 TPU untuk Korban Meninggal Akibat Covid-19

https://t.co/E8eTgOHNKm",1
649,"Sudah 5 hari di ruangan sepetak,. Jumpa virtual, ayolah imun, lawan covid yang membunuh ini..",0
650,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
651,"RT @detikcom: Kasus positif COVID-19 di Daerah Istimewa Yogyakarta kian tak terkendali. Sepekan ini, kasus Corona kembali catatkan rekor ha…",1
652,"@putiandamdewi16 Yg tidak mempercayai adanya covid, berarti dia hidup dialam ghaib.",1
653,@kumparan @Kemenkes_RI Trims Infonya... Smoga Virus Covid 19 Segera Hilang Di Bumi  Indonesia 🤲,0
654,"RT @anwaribrahim: Alhamdulillah, kedai-kedai makan telah dilanjutkan operasi. Mungkin sekarang ada data dan hujah sains untuk langkah ini.…",-1
655,RT @satriaoo: 3M itu selain baik untuk mencegah covid juga baik buat rumah di kawasan BSD,0
656,Pemkab Kendal Tengah Memulai Vaksinasi Covid-19 Bagi Usia Produktif https://t.co/ZiLw5ewbcU,1
657,"RT @IrutPagut: VIDIO.. JALAN MERDEKA KOTA BANDUNG. MASYARAKAT MULAI MARAH, MEMBONGKAR DAN MENDOBRAK PENUTUP JALAN, DENGAN ALASAN COVID YANG…",1
658,"RT @__Sridiana_3va: Kalo belum sanggup bayar sendiri berobat ke RS, jangan sombong, Jangan sok ngga mau Prokes deh

Jangan ikutan gaya sele…",1
659,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
660,"Akhir akhir ini sering banget sensi sama sesuatu yang berbau covid, dikit dikit jadi demen julid sama ngetik kasar.… https://t.co/1WIjeZmGv6",1
661,"RT @yusenku: 6 RS besar di jogja dah tutup, dan ngak nerima pasien.

😓 Di kira covid becanda apa, malam gini masih banyak yg nongkrong.",0
662,"Hoax, Covid19 Indonesia Digolongkan High Risk, Ini Penjelasan Kemenkes

Baca selengkapnya di sini!… https://t.co/LpllxxT3ko",-1
663,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
664,"Rekor baru, vaksinasi Covid-19 tembus 1,3 juta per hari

https://t.co/VYH8le18jH",0
665,"Ingat, walau mcm mana sekalipun jaga jarak. Jangan rapat sangat takut dia carrier, dia tu dah la kuat merayau. Dia… https://t.co/nD2fa3KGAa",1
666,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
667,"Perisic harus menjalani isolasi mandiri akibat Covid-19.

Keuntungan buat Spanyol?

#pestabolaeropa 

https://t.co/IROJg0eCde",1
668,"RT @__Sridiana_3va: Teman saya cerita di negaranya, sengaja covid dibiarkan terus dg tanpa kebijakan yg tepat,dg membiarkan hoax membumi

D…",0
669,"RT @OposisiCerdas: Piala Wali Kota Solo Tetap Berjalan di Tengah Pandemi Covid-19, SBK: Arogansi Anak Presiden
https://t.co/Eg2tSR3kfH",0
670,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
671,"RT @fadyanova: Luaaarr Biasa..!! Gebrakan Walikota Solo (Gibran), dengan Cepat membuat Rumah Sakit dari tenda2 UGD untuk mengatasi pasien C…",0
672,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
673,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
674,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
675,"RT @_TNIAL_: Sudah pasang ""Masker harga mati""

#jalesvevajayamahe #tnial #indonesiannavy #tni #polri #panglimatni #kapolri #covid #covid_19…",-1
676,RT @UwimanaConsole5: @mukarubuga Rero iyo mbonye iyi miryango bintera agahinda nkibaza byinshi ntafitiye igisubizo Imana nidufashe covid-19…,1
677,"RT @Innayaputri72: Supaya covid tidak menjdi trending topik,group2 apapun jgn mmbicarakan covid.

Bisa gak???

Krn semakin kita bicarakan s…",-1
678,"RT @OposisiCerdas: Piala Wali Kota Solo Tetap Berjalan di Tengah Pandemi Covid-19, SBK: Arogansi Anak Presiden
https://t.co/Eg2tSR3kfH",0
679,"RT @TheEagle_BEN: MEDIA MEMBERITAKAN BAHAYA COVID,,MANUSIA PANIKNYA LUAR BIASA.
AL QUR'AN MEMBERI TAHU DAHSYATNYA NERAKA,,
MANUSIA PADA CUE…",0
680,@Askrlfess Halah nanti kalo kena covid nangessssss!!!!,0
681,"RT @sudjiwotedjo: Setelah kurenung2, ketimbang energiku habis untuk mencari kambing hitam atas meningkatnya kasus Covid-19 ini apa mudik Le…",1
682,RT @bitxt: oleh2 khas jakarta: covid,-1
683,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
684,@MJairosi Yaaa. Vari kuita kunonzi kusakurwa vakangoti meso udzvu. Let them perish with their arrogance and stupidi… https://t.co/hdvW92CZeu,1
685,"COVID-19 Makin Menggila, Pendirian Rumah Sakit Darurat Digencarkan

 #Sindonews #BukanBeritaBiasa .https://t.co/d4ukZycg2M",1
686,RT @nursafiyraa: Best nya tengok negara lain dah bebas Covid while Malaysia pak menteri still sibuk berebut kuasa and anggap Covid macam ta…,-1
687,"RT @fadyanova: Luaaarr Biasa..!! Gebrakan Walikota Solo (Gibran), dengan Cepat membuat Rumah Sakit dari tenda2 UGD untuk mengatasi pasien C…",0
688,"RT @AchuNadia: Minta jauhlah Malaysia catat jumlah kumulatif COVID-19 kepada 1 juta kes. 

Sekarang je pun dah 734,048 kes. 

Siapa sangka…",1
689,"RT @cityguide911fm: #info Kawan, menurut para ahli, varian Covid-19 Delta lebih mudah menular. Jangan kendor terapkan protokol kesehatan, b…",1
690,"Rusak di dua sisi sekaligus. 

Jasmani oleh Covid-19, rohani oleh penyesatan para penjual agama. 

. 
(… https://t.co/PiztJyzy3R",1
691,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
692,"RT @marlina_idha: Tangani Covid-19, Ngabalin Sebut Jokowi Kurang Tidur

Muleeii....🙄
https://t.co/9a53ZaSIMn",-1
693,RT @alipchumilsgt_: PKP ni utk elakkan covid ke elakkan hilang kuasa?,0
694,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
695,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
696,@mukarubuga Rero iyo mbonye iyi miryango bintera agahinda nkibaza byinshi ntafitiye igisubizo Imana nidufashe covid… https://t.co/O4vqKYPdRJ,1
697,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
698,"RT @tiuwtiw: Tidak sampai 5 hari setelah dinyatakan positif COVID, kawan saya meninggal. Hidupnya sehat, rajin yoga, tidak pernah merokok,…",1
699,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
700,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
701,Pacarku ga percaya covid,1
702,"Innalillahi wa innaillahi rojiun
Covid makin serem,tiap hari pasti banyak yg posting ucapan innalillahi setelah dit… https://t.co/yOwBWmzARs",1
703,RT @korantempo: Audit BPK menemukan ketidakwajaran harga dalam proses pengadaan barang dan jasa bansos Covid-19. Harga yang disorongkan per…,-1
704,"RT @fadyanova: Luaaarr Biasa..!! Gebrakan Walikota Solo (Gibran), dengan Cepat membuat Rumah Sakit dari tenda2 UGD untuk mengatasi pasien C…",0
705,"RT @TheEagle_BEN: MEDIA MEMBERITAKAN BAHAYA COVID,,MANUSIA PANIKNYA LUAR BIASA.
AL QUR'AN MEMBERI TAHU DAHSYATNYA NERAKA,,
MANUSIA PADA CUE…",0
706,RT @FKadrun: Keimanan... MashaAllah kebal dari covid :wudhu... Yaa Wudhu. https://t.co/pQzROtGjtx,1
707,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
708,"RT @azmanrocks: Alhamdulillah. Sejak pengharaman penjualan lampu elektrik, kes COVID-19 seluruh negara turun medadak.",1
709,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
710,"RT @NitaSellya: percaya covid atau nggak, mau divaksin atau nggak, aku berharap kalian semua sehat dan gak menularkan virus. udah itu aja d…",-1
711,RT @nurshafiyyahh: nampaknya pkp ni sangat berkesan memang nampak lah beza dia alhamdullillah syukur ikut arahan kerajaan lagi 50 tahun sel…,-1
712,@smav_3 Haan thoda thoda thik ho raha hai. Fir yeh Maharashtra mein delta plus. Life postpone kar dega covid,0
713,"RT @sigitwid: Di tengah Pandemi Covid-19 yang tengah memuncak, DPC PSI Ciputat, Tangerang Selatan, Banten, membuka dapur umum sederhana unt…",-1
714,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
715,"@mas_recruiter Ya karna gua gamau temen gua disatuin sama pasien covid jadi gua muter muter nyari RS, udah capek ba… https://t.co/Jx05OlCUNG",0
716,RT @adearmando1: Ini beneran Profesor? ITS? Kok bisa sih bilang Covid itu senjata pemerintah Indonesia utk melakukan pemusnahan massal? Mun…,1
717,RT @POLSEKPESANTRE1: Polsek Pesantren:Bktm Tosaren Aiptu Setio Harsono  sambang sekaligus himbau security dan karyawan warung SS agar perke…,1
718,"RT @fadyanova: Luaaarr Biasa..!! Gebrakan Walikota Solo (Gibran), dengan Cepat membuat Rumah Sakit dari tenda2 UGD untuk mengatasi pasien C…",0
719,"@Askrlfess Kalo ngga percaya covid, yaudah bantu nakes. Tuh ada beberapa tempat yang bersedia nerima relawan buat n… https://t.co/1SWsRDV51x",1
720,RT @detikcom: Kasus positif Corona (COVID-19) di DKI Jakarta terus melonjak. Hari ini angka kasus positif COVID di Jakarta kembali tembus 9…,-1
721,"RT @MFaizGhifari: Untuk mengumpulkan poster / informasi lokasi vaksinasi covid, aku coba buat web yg berfungsi untuk:

• Upload Info Vaksin…",0
722,RT @PutraWadapi: Seluruh dunia sibuk dgn ancaman Covid-19 tapi hanya di Indonesia yg rakyat dituduh  melanggar prokes dipenjara 4 tahun dgn…,1
723,RT @FKadrun: Keimanan... MashaAllah kebal dari covid :wudhu... Yaa Wudhu. https://t.co/pQzROtGjtx,1
